;Scopy version,f4beeb1
;Exported on,Sunday December 22/12/2024
;Device,M2K
;Nr of samples,122880
;Sample rate,10000
;Tool,Oscilloscope
;Additional Information,
Sample,Time(S),CH1(V)
551,-0.7641,0.00189756
552,-0.764,0.00189756
553,-0.7639,0.00189756
554,-0.7638,0.00189756
555,-0.7637,0.00189756
556,-0.7636,0.00189756
557,-0.7635,0.00189756
558,-0.7634,0.00189756
559,-0.7633,0.00189756
560,-0.7632,0.00189756
561,-0.7631,0.00189756
562,-0.763,0.00189756
563,-0.7629,0.00189756
564,-0.7628,0.00189756
565,-0.7627,0.00189756
566,-0.7626,0.00189756
567,-0.7625,0.00189756
568,-0.7624,0.00189756
569,-0.7623,0.00189756
570,-0.7622,0.00189756
571,-0.7621,0.00189756
572,-0.762,0.00189756
573,-0.7619,0.00189756
574,-0.7618,0.00189756
575,-0.7617,0.00189756
576,-0.7616,0.00189756
577,-0.7615,0.00189756
578,-0.7614,0.00189756
579,-0.7613,0.00189756
580,-0.7612,0.00189756
581,-0.7611,0.00189756
582,-0.761,0.00189756
583,-0.7609,0.00189756
584,-0.7608,0.00189756
585,-0.7607,0.00189756
586,-0.7606,0.00189756
587,-0.7605,0.00189756
588,-0.7604,0.00189756
589,-0.7603,0.00189756
590,-0.7602,0.00189756
591,-0.7601,0.00189756
592,-0.76,0.00189756
593,-0.7599,0.00189756
594,-0.7598,0.00189756
595,-0.7597,0.00189756
596,-0.7596,0.00189756
597,-0.7595,0.00189756
598,-0.7594,0.00189756
599,-0.7593,0.00189756
600,-0.7592,0.00189756
601,-0.7591,0.00189756
602,-0.759,0.00189756
603,-0.7589,0.00189756
604,-0.7588,0.00189756
605,-0.7587,0.00189756
606,-0.7586,0.00189756
607,-0.7585,0.00189756
608,-0.7584,0.00189756
609,-0.7583,0.00189756
610,-0.7582,0.00189756
611,-0.7581,0.00189756
612,-0.758,0.00189756
613,-0.7579,0.00189756
614,-0.7578,0.00189756
615,-0.7577,0.00189756
616,-0.7576,0.00189756
617,-0.7575,0.00189756
618,-0.7574,0.00189756
619,-0.7573,0.00189756
620,-0.7572,0.00189756
621,-0.7571,0.00189756
622,-0.757,0.00189756
623,-0.7569,0.00189756
624,-0.7568,0.00189756
625,-0.7567,0.00189756
626,-0.7566,0.00189756
627,-0.7565,0.00189756
628,-0.7564,0.00189756
629,-0.7563,0.00189756
630,-0.7562,0.00189756
631,-0.7561,0.00189756
632,-0.756,0.00189756
633,-0.7559,0.00189756
634,-0.7558,0.00189756
635,-0.7557,0.00189756
636,-0.7556,0.00189756
637,-0.7555,0.00189756
638,-0.7554,0.00189756
639,-0.7553,0.00189756
640,-0.7552,0.00189756
641,-0.7551,0.00189756
642,-0.755,0.00189756
643,-0.7549,0.00189756
644,-0.7548,0.00189756
645,-0.7547,0.00189756
646,-0.7546,0.00189756
647,-0.7545,0.00189756
648,-0.7544,0.00189756
649,-0.7543,0.00189756
650,-0.7542,0.00189756
651,-0.7541,0.00189756
652,-0.754,0.00189756
653,-0.7539,0.00189756
654,-0.7538,0.00189756
655,-0.7537,0.00189756
656,-0.7536,0.00189756
657,-0.7535,0.00189756
658,-0.7534,0.00189756
659,-0.7533,0.00189756
660,-0.7532,0.00189756
661,-0.7531,0.00189756
662,-0.753,0.00189756
663,-0.7529,0.00189756
664,-0.7528,0.00189756
665,-0.7527,0.00189756
666,-0.7526,0.00189756
667,-0.7525,0.00189756
668,-0.7524,0.00189756
669,-0.7523,0.00189756
670,-0.7522,0.00189756
671,-0.7521,0.00189756
672,-0.752,0.00189756
673,-0.7519,0.00189756
674,-0.7518,0.00189756
675,-0.7517,0.00189756
676,-0.7516,0.00189756
677,-0.7515,0.00189756
678,-0.7514,0.00189756
679,-0.7513,0.00189756
680,-0.7512,0.00189756
681,-0.7511,0.00189756
682,-0.751,0.00189756
683,-0.7509,0.00189756
684,-0.7508,0.00189756
685,-0.7507,0.00189756
686,-0.7506,0.00189756
687,-0.7505,0.00189756
688,-0.7504,0.00189756
689,-0.7503,0.00189756
690,-0.7502,0.00189756
