;Scopy version,f4beeb1
;Exported on,Sunday December 22/12/2024
;Device,M2K
;Nr of samples,65536
;Sample rate,10000
;Tool,Oscilloscope
;Additional Information,
Sample,Time(S),CH1(V)
816,-0.7376,0.130374
817,-0.7375,0.130374
818,-0.7374,0.130374
819,-0.7373,0.130374
820,-0.7372,0.130374
821,-0.7371,0.130374
822,-0.737,0.130374
823,-0.7369,0.130374
824,-0.7368,0.130374
825,-0.7367,0.130374
826,-0.7366,0.130374
827,-0.7365,0.130374
828,-0.7364,0.130374
829,-0.7363,0.130374
830,-0.7362,0.130374
831,-0.7361,0.130374
832,-0.736,0.130374
833,-0.7359,0.130374
834,-0.7358,0.128718
835,-0.7357,0.128718
836,-0.7356,0.128718
837,-0.7355,0.128718
838,-0.7354,0.128718
839,-0.7353,0.128718
840,-0.7352,0.128718
841,-0.7351,0.128718
842,-0.735,0.128718
843,-0.7349,0.128718
844,-0.7348,0.128718
845,-0.7347,0.128718
846,-0.7346,0.128718
847,-0.7345,0.128718
848,-0.7344,0.128718
849,-0.7343,0.128718
850,-0.7342,0.128718
851,-0.7341,0.128718
852,-0.734,0.128718
853,-0.7339,0.128718
854,-0.7338,0.128718
855,-0.7337,0.128718
856,-0.7336,0.128718
857,-0.7335,0.128718
858,-0.7334,0.128718
859,-0.7333,0.128718
860,-0.7332,0.128718
861,-0.7331,0.128718
862,-0.733,0.128718
863,-0.7329,0.128718
864,-0.7328,0.128718
865,-0.7327,0.128718
866,-0.7326,0.128718
867,-0.7325,0.128718
868,-0.7324,0.128718
869,-0.7323,0.128718
870,-0.7322,0.128718
871,-0.7321,0.128718
872,-0.732,0.128718
873,-0.7319,0.128718
874,-0.7318,0.128718
875,-0.7317,0.128718
876,-0.7316,0.128718
877,-0.7315,0.128718
878,-0.7314,0.128718
879,-0.7313,0.128718
880,-0.7312,0.128718
881,-0.7311,0.128718
882,-0.731,0.128718
883,-0.7309,0.128718
884,-0.7308,0.128718
885,-0.7307,0.128718
886,-0.7306,0.128718
887,-0.7305,0.128718
888,-0.7304,0.128718
889,-0.7303,0.128718
890,-0.7302,0.128718
891,-0.7301,0.128718
892,-0.73,0.128718
893,-0.7299,0.128718
894,-0.7298,0.128718
895,-0.7297,0.128718
896,-0.7296,0.128718
897,-0.7295,0.128718
898,-0.7294,0.128718
899,-0.7293,0.128718
900,-0.7292,0.128718
901,-0.7291,0.128718
902,-0.729,0.128718
903,-0.7289,0.128718
904,-0.7288,0.128718
905,-0.7287,0.128718
906,-0.7286,0.128718
907,-0.7285,0.128718
908,-0.7284,0.128718
909,-0.7283,0.128718
910,-0.7282,0.128718
911,-0.7281,0.128718
912,-0.728,0.128718
913,-0.7279,0.128718
914,-0.7278,0.128718
915,-0.7277,0.128718
916,-0.7276,0.128718
917,-0.7275,0.128718
918,-0.7274,0.128718
919,-0.7273,0.128718
920,-0.7272,0.128718
921,-0.7271,0.128718
922,-0.727,0.128718
923,-0.7269,0.128718
924,-0.7268,0.128718
925,-0.7267,0.128718
926,-0.7266,0.128718
927,-0.7265,0.128718
928,-0.7264,0.128718
929,-0.7263,0.128718
930,-0.7262,0.128718
931,-0.7261,0.128718
932,-0.726,0.128718
933,-0.7259,0.128718
934,-0.7258,0.128718
935,-0.7257,0.128718
936,-0.7256,0.128718
937,-0.7255,0.128718
938,-0.7254,0.128718
939,-0.7253,0.128718
940,-0.7252,0.128718
941,-0.7251,0.128718
942,-0.725,0.128718
943,-0.7249,0.128718
944,-0.7248,0.128718
945,-0.7247,0.128718
946,-0.7246,0.128718
947,-0.7245,0.128718
948,-0.7244,0.128718
949,-0.7243,0.128718
950,-0.7242,0.128718
951,-0.7241,0.128718
952,-0.724,0.128718
953,-0.7239,0.128718
954,-0.7238,0.128718
